id,time,action,Ingress/DC,SFC,n_VNFs,TTL,remain,load,util,migration,acceptance,power,P_per_sfc,active_server
3591,404,drop,-,226,18,210,210,9.5,5.6,0,10.2,4897.3,816.2,15
3592,404,remap,-,-,-,-,-,-,-,-,-,-,-,-
3593,404,interrupt,-,100,13,180,29,9.5,4.3,0,10.2,-,-,-
3594,404,interrupt,-,123,7,234,110,9.5,3.6,0,10.2,-,-,-
3595,404,interrupt,-,129,6,360,243,9.5,3.0,0,10.2,-,-,-
3596,404,interrupt,-,132,19,160,45,9.5,1.1,0,10.2,-,-,-
3597,404,interrupt,-,150,5,250,166,9.5,0.6,0,10.2,-,-,-
3598,404,interrupt,-,188,6,884,844,9.5,0.0,0,10.2,-,-,-
3599,404,deploy,2,132,19,160,45,9.5,1.9,0,10.2,1599.8,1599.8,5
3600,404,interrupt,-,132,19,160,45,9.5,0.0,0,10.2,-,-,-
3601,404,deploy,2,100,13,180,29,9.5,1.3,0,10.2,1226.8,1226.8,4
3602,404,deploy,2,123,7,234,110,9.5,2.0,0,10.2,1713.4,856.7,5
3603,404,deploy,2,129,6,360,243,9.5,2.6,0,10.2,2290.5,763.5,7
3604,404,deploy,2,132,19,160,45,9.5,4.5,0,10.2,3932.3,983.1,12
3605,404,deploy,2,150,5,250,166,9.5,5.0,0,10.2,4481.6,896.3,14
3606,404,deploy,2,188,6,884,844,9.5,5.6,0,10.2,4897.3,816.2,15
3607,404,remap_failed,-,-,-,-,-,9.5,5.6,0,10.2,4897.3,816.2,15
3608,404,deploy,2,227,5,168,168,9.5,6.1,0,10.6,5241.5,748.8,16
3609,404,remap,-,-,-,-,-,-,-,-,-,-,-,-
3610,404,interrupt,-,100,13,180,29,9.5,4.8,0,10.6,-,-,-
3611,404,interrupt,-,123,7,234,110,9.5,4.1,0,10.6,-,-,-
3612,404,interrupt,-,129,6,360,243,9.5,3.5,0,10.6,-,-,-
3613,404,interrupt,-,132,19,160,45,9.5,1.6,0,10.6,-,-,-
3614,404,interrupt,-,150,5,250,166,9.5,1.1,0,10.6,-,-,-
3615,404,interrupt,-,188,6,884,844,9.5,0.5,0,10.6,-,-,-
3616,404,interrupt,-,227,5,168,168,9.5,0.0,0,10.6,-,-,-
3617,404,deploy,2,132,19,160,45,9.5,1.9,0,10.6,1599.8,1599.8,5
3618,404,interrupt,-,132,19,160,45,9.5,0.0,0,10.6,-,-,-
3619,404,deploy,2,100,13,180,29,9.5,1.3,0,10.6,1226.8,1226.8,4
3620,404,deploy,2,123,7,234,110,9.5,2.0,0,10.6,1713.4,856.7,5
3621,404,deploy,2,129,6,360,243,9.5,2.6,0,10.6,2290.5,763.5,7
3622,404,deploy,2,132,19,160,45,9.5,4.5,0,10.6,3932.3,983.1,12
3623,404,deploy,2,150,5,250,166,9.5,5.0,0,10.6,4481.6,896.3,14
3624,404,deploy,2,188,6,884,844,9.5,5.6,0,10.6,4897.3,816.2,15
3625,404,deploy,2,227,5,168,168,9.5,6.1,0,10.6,5241.5,748.8,16
3626,404,remap_failed,-,-,-,-,-,9.5,6.1,0,10.6,5241.5,748.8,16
3627,404,drop,-,228,20,295,295,7.5,6.1,0,10.5,5241.5,748.8,16
3628,404,remap,-,-,-,-,-,-,-,-,-,-,-,-
3629,404,interrupt,-,100,13,180,29,7.5,4.8,0,10.5,-,-,-
3630,404,interrupt,-,123,7,234,110,7.5,4.1,0,10.5,-,-,-
3631,404,interrupt,-,129,6,360,243,7.5,3.5,0,10.5,-,-,-
3632,404,interrupt,-,132,19,160,45,7.5,1.6,0,10.5,-,-,-
3633,404,interrupt,-,150,5,250,166,7.5,1.1,0,10.5,-,-,-
3634,404,interrupt,-,188,6,884,844,7.5,0.5,0,10.5,-,-,-
3635,404,interrupt,-,227,5,168,168,7.5,0.0,0,10.5,-,-,-
3636,404,deploy,2,132,19,160,45,7.5,1.9,0,10.5,1599.8,1599.8,5
3637,404,interrupt,-,132,19,160,45,7.5,0.0,0,10.5,-,-,-
3638,404,deploy,2,100,13,180,29,7.5,1.3,0,10.5,1226.8,1226.8,4
3639,404,deploy,2,123,7,234,110,7.5,2.0,0,10.5,1713.4,856.7,5
3640,404,deploy,2,129,6,360,243,7.5,2.6,0,10.5,2290.5,763.5,7
3641,404,deploy,2,132,19,160,45,7.5,4.5,0,10.5,3932.3,983.1,12
3642,404,deploy,2,150,5,250,166,7.5,5.0,0,10.5,4481.6,896.3,14
3643,404,deploy,2,188,6,884,844,7.5,5.6,0,10.5,4897.3,816.2,15
3644,404,deploy,2,227,5,168,168,7.5,6.1,0,10.5,5241.5,748.8,16
3645,404,remap_failed,-,-,-,-,-,7.5,6.1,0,10.5,5241.5,748.8,16
3646,404,drop,-,229,14,53,53,6.1,6.1,0,10.5,5241.5,748.8,16
3647,405,create,10,230,11,190,190,7.2,6.1,0,10.5,5241.5,748.8,16
3648,405,create,7,231,4,55,55,7.6,6.1,0,10.5,5241.5,748.8,16
3649,405,create,7,232,19,196,196,9.5,6.1,0,10.5,5241.5,748.8,16
3650,405,remap,-,-,-,-,-,-,-,-,-,-,-,-
3651,405,interrupt,-,100,13,180,28,9.5,4.8,0,10.5,-,-,-
3652,405,interrupt,-,123,7,234,109,9.5,4.1,0,10.5,-,-,-
3653,405,interrupt,-,129,6,360,242,9.5,3.5,0,10.5,-,-,-
3654,405,interrupt,-,132,19,160,44,9.5,1.6,0,10.5,-,-,-
3655,405,interrupt,-,150,5,250,165,9.5,1.1,0,10.5,-,-,-
3656,405,interrupt,-,188,6,884,843,9.5,0.5,0,10.5,-,-,-
3657,405,interrupt,-,227,5,168,167,9.5,0.0,0,10.5,-,-,-
3658,405,deploy,2,132,19,160,44,9.5,1.9,0,10.5,1599.8,1599.8,5
3659,405,interrupt,-,132,19,160,44,9.5,0.0,0,10.5,-,-,-
3660,405,deploy,2,100,13,180,28,9.5,1.3,0,10.5,1226.8,1226.8,4
3661,405,deploy,2,123,7,234,109,9.5,2.0,0,10.5,1713.4,856.7,5
3662,405,deploy,2,129,6,360,242,9.5,2.6,0,10.5,2290.5,763.5,7
3663,405,deploy,2,132,19,160,44,9.5,4.5,0,10.5,3932.3,983.1,12
3664,405,deploy,2,150,5,250,165,9.5,5.0,0,10.5,4481.6,896.3,14
3665,405,deploy,2,188,6,884,843,9.5,5.6,0,10.5,4897.3,816.2,15
3666,405,deploy,2,227,5,168,167,9.5,6.1,0,10.5,5241.5,748.8,16
3667,405,remap_failed,-,-,-,-,-,9.5,6.1,0,10.5,5241.5,748.8,16
3668,405,drop,-,230,11,190,190,8.4,6.1,0,10.4,5241.5,748.8,16
3669,405,remap,-,-,-,-,-,-,-,-,-,-,-,-
3670,405,interrupt,-,100,13,180,28,8.4,4.8,0,10.4,-,-,-
3671,405,interrupt,-,123,7,234,109,8.4,4.1,0,10.4,-,-,-
3672,405,interrupt,-,129,6,360,242,8.4,3.5,0,10.4,-,-,-
3673,405,interrupt,-,132,19,160,44,8.4,1.6,0,10.4,-,-,-
3674,405,interrupt,-,150,5,250,165,8.4,1.1,0,10.4,-,-,-
3675,405,interrupt,-,188,6,884,843,8.4,0.5,0,10.4,-,-,-
3676,405,interrupt,-,227,5,168,167,8.4,0.0,0,10.4,-,-,-
3677,405,deploy,2,132,19,160,44,8.4,1.9,0,10.4,1599.8,1599.8,5
3678,405,interrupt,-,132,19,160,44,8.4,0.0,0,10.4,-,-,-
3679,405,deploy,2,100,13,180,28,8.4,1.3,0,10.4,1226.8,1226.8,4
3680,405,deploy,2,123,7,234,109,8.4,2.0,0,10.4,1713.4,856.7,5
3681,405,deploy,2,129,6,360,242,8.4,2.6,0,10.4,2290.5,763.5,7
3682,405,deploy,2,132,19,160,44,8.4,4.5,0,10.4,3932.3,983.1,12
3683,405,deploy,2,150,5,250,165,8.4,5.0,0,10.4,4481.6,896.3,14
3684,405,deploy,2,188,6,884,843,8.4,5.6,0,10.4,4897.3,816.2,15
3685,405,deploy,2,227,5,168,167,8.4,6.1,0,10.4,5241.5,748.8,16
3686,405,remap_failed,-,-,-,-,-,8.4,6.1,0,10.4,5241.5,748.8,16
3687,405,deploy,2,231,4,55,55,8.4,6.5,0,10.8,5557.9,694.7,17
3688,405,remap,-,-,-,-,-,-,-,-,-,-,-,-
3689,405,interrupt,-,100,13,180,28,8.4,5.2,0,10.8,-,-,-
3690,405,interrupt,-,123,7,234,109,8.4,4.5,0,10.8,-,-,-
3691,405,interrupt,-,129,6,360,242,8.4,3.9,0,10.8,-,-,-
3692,405,interrupt,-,132,19,160,44,8.4,2.0,0,10.8,-,-,-
3693,405,interrupt,-,150,5,250,165,8.4,1.5,0,10.8,-,-,-
3694,405,interrupt,-,188,6,884,843,8.4,0.9,0,10.8,-,-,-
3695,405,interrupt,-,227,5,168,167,8.4,0.4,0,10.8,-,-,-
3696,405,interrupt,-,231,4,55,55,8.4,0.0,0,10.8,-,-,-
3697,405,deploy,2,132,19,160,44,8.4,1.9,0,10.8,1599.8,1599.8,5
3698,405,interrupt,-,132,19,160,44,8.4,0.0,0,10.8,-,-,-
3699,405,deploy,2,100,13,180,28,8.4,1.3,0,10.8,1226.8,1226.8,4
3700,405,deploy,2,123,7,234,109,8.4,2.0,0,10.8,1713.4,856.7,5
3701,405,deploy,2,129,6,360,242,8.4,2.6,0,10.8,2290.5,763.5,7
3702,405,deploy,2,132,19,160,44,8.4,4.5,0,10.8,3932.3,983.1,12
3703,405,deploy,2,150,5,250,165,8.4,5.0,0,10.8,4481.6,896.3,14
3704,405,deploy,2,188,6,884,843,8.4,5.6,0,10.8,4897.3,816.2,15
3705,405,deploy,2,227,5,168,167,8.4,6.1,0,10.8,5241.5,748.8,16
3706,405,deploy,2,231,4,55,55,8.4,6.5,0,10.8,5557.9,694.7,17
3707,405,remap_failed,-,-,-,-,-,8.4,6.5,0,10.8,5557.9,694.7,17
3708,405,drop,-,232,19,196,196,6.5,6.5,0,10.8,5557.9,694.7,17
3709,407,create,9,233,12,280,280,7.7,6.5,0,10.8,5557.9,694.7,17
3710,407,create,10,234,8,34,34,8.5,6.5,0,10.8,5557.9,694.7,17
3711,407,remap,-,-,-,-,-,-,-,-,-,-,-,-
3712,407,interrupt,-,100,13,180,26,8.5,5.2,0,10.8,-,-,-
3713,407,interrupt,-,123,7,234,107,8.5,4.5,0,10.8,-,-,-
3714,407,interrupt,-,129,6,360,240,8.5,3.9,0,10.8,-,-,-
3715,407,interrupt,-,132,19,160,42,8.5,2.0,0,10.8,-,-,-
3716,407,interrupt,-,150,5,250,163,8.5,1.5,0,10.8,-,-,-
3717,407,interrupt,-,188,6,884,841,8.5,0.9,0,10.8,-,-,-
3718,407,interrupt,-,227,5,168,165,8.5,0.4,0,10.8,-,-,-
3719,407,interrupt,-,231,4,55,53,8.5,0.0,0,10.8,-,-,-
3720,407,deploy,2,132,19,160,42,8.5,1.9,0,10.8,1599.8,1599.8,5
3721,407,interrupt,-,132,19,160,42,8.5,0.0,0,10.8,-,-,-
3722,407,deploy,2,100,13,180,26,8.5,1.3,0,10.8,1226.8,1226.8,4
3723,407,deploy,2,123,7,234,107,8.5,2.0,0,10.8,1713.4,856.7,5
3724,407,deploy,2,129,6,360,240,8.5,2.6,0,10.8,2290.5,763.5,7
3725,407,deploy,2,132,19,160,42,8.5,4.5,0,10.8,3932.3,983.1,12
3726,407,deploy,2,150,5,250,163,8.5,5.0,0,10.8,4481.6,896.3,14
3727,407,deploy,2,188,6,884,841,8.5,5.6,0,10.8,4897.3,816.2,15
3728,407,deploy,2,227,5,168,165,8.5,6.1,0,10.8,5241.5,748.8,16
3729,407,deploy,2,231,4,55,53,8.5,6.5,0,10.8,5557.9,694.7,17
3730,407,remap_failed,-,-,-,-,-,8.5,6.5,0,10.8,5557.9,694.7,17
3731,407,drop,-,233,12,280,280,7.3,6.5,0,10.7,5557.9,694.7,17
3732,407,remap,-,-,-,-,-,-,-,-,-,-,-,-
3733,407,interrupt,-,100,13,180,26,7.3,5.2,0,10.7,-,-,-
3734,407,interrupt,-,123,7,234,107,7.3,4.5,0,10.7,-,-,-
3735,407,interrupt,-,129,6,360,240,7.3,3.9,0,10.7,-,-,-
3736,407,interrupt,-,132,19,160,42,7.3,2.0,0,10.7,-,-,-
3737,407,interrupt,-,150,5,250,163,7.3,1.5,0,10.7,-,-,-
3738,407,interrupt,-,188,6,884,841,7.3,0.9,0,10.7,-,-,-
3739,407,interrupt,-,227,5,168,165,7.3,0.4,0,10.7,-,-,-
3740,407,interrupt,-,231,4,55,53,7.3,0.0,0,10.7,-,-,-
3741,407,deploy,2,132,19,160,42,7.3,1.9,0,10.7,1599.8,1599.8,5
3742,407,interrupt,-,132,19,160,42,7.3,0.0,0,10.7,-,-,-
3743,407,deploy,2,100,13,180,26,7.3,1.3,0,10.7,1226.8,1226.8,4
3744,407,deploy,2,123,7,234,107,7.3,2.0,0,10.7,1713.4,856.7,5
3745,407,deploy,2,129,6,360,240,7.3,2.6,0,10.7,2290.5,763.5,7
3746,407,deploy,2,132,19,160,42,7.3,4.5,0,10.7,3932.3,983.1,12
3747,407,deploy,2,150,5,250,163,7.3,5.0,0,10.7,4481.6,896.3,14
3748,407,deploy,2,188,6,884,841,7.3,5.6,0,10.7,4897.3,816.2,15
3749,407,deploy,2,227,5,168,165,7.3,6.1,0,10.7,5241.5,748.8,16
3750,407,deploy,2,231,4,55,53,7.3,6.5,0,10.7,5557.9,694.7,17
3751,407,remap_failed,-,-,-,-,-,7.3,6.5,0,10.7,5557.9,694.7,17
3752,407,drop,-,234,8,34,34,6.5,6.5,0,10.7,5557.9,694.7,17
3753,409,create,7,235,17,105,105,8.2,6.5,0,10.7,5557.9,694.7,17
3754,409,remap,-,-,-,-,-,-,-,-,-,-,-,-
3755,409,interrupt,-,100,13,180,24,8.2,5.2,0,10.7,-,-,-
3756,409,interrupt,-,123,7,234,105,8.2,4.5,0,10.7,-,-,-
3757,409,interrupt,-,129,6,360,238,8.2,3.9,0,10.7,-,-,-
3758,409,interrupt,-,132,19,160,40,8.2,2.0,0,10.7,-,-,-
3759,409,interrupt,-,150,5,250,161,8.2,1.5,0,10.7,-,-,-
3760,409,interrupt,-,188,6,884,839,8.2,0.9,0,10.7,-,-,-
3761,409,interrupt,-,227,5,168,163,8.2,0.4,0,10.7,-,-,-
3762,409,interrupt,-,231,4,55,51,8.2,0.0,0,10.7,-,-,-
3763,409,deploy,2,132,19,160,40,8.2,1.9,0,10.7,1599.8,1599.8,5
3764,409,interrupt,-,132,19,160,40,8.2,0.0,0,10.7,-,-,-
3765,409,deploy,2,100,13,180,24,8.2,1.3,0,10.7,1226.8,1226.8,4
3766,409,deploy,2,123,7,234,105,8.2,2.0,0,10.7,1713.4,856.7,5
3767,409,deploy,2,129,6,360,238,8.2,2.6,0,10.7,2290.5,763.5,7
3768,409,deploy,2,132,19,160,40,8.2,4.5,0,10.7,3932.3,983.1,12
3769,409,deploy,2,150,5,250,161,8.2,5.0,0,10.7,4481.6,896.3,14
3770,409,deploy,2,188,6,884,839,8.2,5.6,0,10.7,4897.3,816.2,15
3771,409,deploy,2,227,5,168,163,8.2,6.1,0,10.7,5241.5,748.8,16
3772,409,deploy,2,231,4,55,51,8.2,6.5,0,10.7,5557.9,694.7,17
3773,409,remap_failed,-,-,-,-,-,8.2,6.5,0,10.7,5557.9,694.7,17
3774,409,drop,-,235,17,105,105,6.5,6.5,0,10.6,5557.9,694.7,17
3775,410,create,9,236,5,45,45,7.0,6.5,0,10.6,5557.9,694.7,17
3776,410,create,10,237,13,16,16,8.3,6.5,0,10.6,5557.9,694.7,17
3777,410,create,10,238,13,99,99,9.6,6.5,0,10.6,5557.9,694.7,17
3778,410,remap,-,-,-,-,-,-,-,-,-,-,-,-
3779,410,interrupt,-,100,13,180,23,9.6,5.2,0,10.6,-,-,-
3780,410,interrupt,-,123,7,234,104,9.6,4.5,0,10.6,-,-,-
3781,410,interrupt,-,129,6,360,237,9.6,3.9,0,10.6,-,-,-
3782,410,interrupt,-,132,19,160,39,9.6,2.0,0,10.6,-,-,-
3783,410,interrupt,-,150,5,250,160,9.6,1.5,0,10.6,-,-,-
3784,410,interrupt,-,188,6,884,838,9.6,0.9,0,10.6,-,-,-
3785,410,interrupt,-,227,5,168,162,9.6,0.4,0,10.6,-,-,-
3786,410,interrupt,-,231,4,55,50,9.6,0.0,0,10.6,-,-,-
3787,410,deploy,2,132,19,160,39,9.6,1.9,0,10.6,1599.8,1599.8,5
3788,410,interrupt,-,132,19,160,39,9.6,0.0,0,10.6,-,-,-
3789,410,deploy,2,100,13,180,23,9.6,1.3,0,10.6,1226.8,1226.8,4
3790,410,deploy,2,123,7,234,104,9.6,2.0,0,10.6,1713.4,856.7,5
3791,410,deploy,2,129,6,360,237,9.6,2.6,0,10.6,2290.5,763.5,7
3792,410,deploy,2,132,19,160,39,9.6,4.5,0,10.6,3932.3,983.1,12
3793,410,deploy,2,150,5,250,160,9.6,5.0,0,10.6,4481.6,896.3,14
3794,410,deploy,2,188,6,884,838,9.6,5.6,0,10.6,4897.3,816.2,15
3795,410,deploy,2,227,5,168,162,9.6,6.1,0,10.6,5241.5,748.8,16
3796,410,deploy,2,231,4,55,50,9.6,6.5,0,10.6,5557.9,694.7,17
3797,410,remap_failed,-,-,-,-,-,9.6,6.5,0,10.6,5557.9,694.7,17
3798,410,drop,-,236,5,45,45,9.1,6.5,0,10.6,5557.9,694.7,17
3799,410,remap,-,-,-,-,-,-,-,-,-,-,-,-
3800,410,interrupt,-,100,13,180,23,9.1,5.2,0,10.6,-,-,-
3801,410,interrupt,-,123,7,234,104,9.1,4.5,0,10.6,-,-,-
3802,410,interrupt,-,129,6,360,237,9.1,3.9,0,10.6,-,-,-
3803,410,interrupt,-,132,19,160,39,9.1,2.0,0,10.6,-,-,-
3804,410,interrupt,-,150,5,250,160,9.1,1.5,0,10.6,-,-,-
3805,410,interrupt,-,188,6,884,838,9.1,0.9,0,10.6,-,-,-
3806,410,interrupt,-,227,5,168,162,9.1,0.4,0,10.6,-,-,-
3807,410,interrupt,-,231,4,55,50,9.1,0.0,0,10.6,-,-,-
3808,410,deploy,2,132,19,160,39,9.1,1.9,0,10.6,1599.8,1599.8,5
3809,410,interrupt,-,132,19,160,39,9.1,0.0,0,10.6,-,-,-
3810,410,deploy,2,100,13,180,23,9.1,1.3,0,10.6,1226.8,1226.8,4
3811,410,deploy,2,123,7,234,104,9.1,2.0,0,10.6,1713.4,856.7,5
3812,410,deploy,2,129,6,360,237,9.1,2.6,0,10.6,2290.5,763.5,7
3813,410,deploy,2,132,19,160,39,9.1,4.5,0,10.6,3932.3,983.1,12
3814,410,deploy,2,150,5,250,160,9.1,5.0,0,10.6,4481.6,896.3,14
3815,410,deploy,2,188,6,884,838,9.1,5.6,0,10.6,4897.3,816.2,15
3816,410,deploy,2,227,5,168,162,9.1,6.1,0,10.6,5241.5,748.8,16
3817,410,deploy,2,231,4,55,50,9.1,6.5,0,10.6,5557.9,694.7,17
3818,410,remap_failed,-,-,-,-,-,9.1,6.5,0,10.6,5557.9,694.7,17
3819,410,drop,-,237,13,16,16,7.8,6.5,0,10.5,5557.9,694.7,17
3820,410,remap,-,-,-,-,-,-,-,-,-,-,-,-
3821,410,interrupt,-,100,13,180,23,7.8,5.2,0,10.5,-,-,-
3822,410,interrupt,-,123,7,234,104,7.8,4.5,0,10.5,-,-,-
3823,410,interrupt,-,129,6,360,237,7.8,3.9,0,10.5,-,-,-
3824,410,interrupt,-,132,19,160,39,7.8,2.0,0,10.5,-,-,-
3825,410,interrupt,-,150,5,250,160,7.8,1.5,0,10.5,-,-,-
3826,410,interrupt,-,188,6,884,838,7.8,0.9,0,10.5,-,-,-
3827,410,interrupt,-,227,5,168,162,7.8,0.4,0,10.5,-,-,-
3828,410,interrupt,-,231,4,55,50,7.8,0.0,0,10.5,-,-,-
3829,410,deploy,2,132,19,160,39,7.8,1.9,0,10.5,1599.8,1599.8,5
3830,410,interrupt,-,132,19,160,39,7.8,0.0,0,10.5,-,-,-
3831,410,deploy,2,100,13,180,23,7.8,1.3,0,10.5,1226.8,1226.8,4
3832,410,deploy,2,123,7,234,104,7.8,2.0,0,10.5,1713.4,856.7,5
3833,410,deploy,2,129,6,360,237,7.8,2.6,0,10.5,2290.5,763.5,7
3834,410,deploy,2,132,19,160,39,7.8,4.5,0,10.5,3932.3,983.1,12
3835,410,deploy,2,150,5,250,160,7.8,5.0,0,10.5,4481.6,896.3,14
3836,410,deploy,2,188,6,884,838,7.8,5.6,0,10.5,4897.3,816.2,15
3837,410,deploy,2,227,5,168,162,7.8,6.1,0,10.5,5241.5,748.8,16
3838,410,deploy,2,231,4,55,50,7.8,6.5,0,10.5,5557.9,694.7,17
3839,410,remap_failed,-,-,-,-,-,7.8,6.5,0,10.5,5557.9,694.7,17
3840,410,deploy,2,238,13,99,99,7.8,7.8,0,10.9,6579.6,731.1,20
3841,413,create,7,239,20,139,139,9.8,7.8,0,10.9,6579.6,731.1,20
3842,413,remap,-,-,-,-,-,-,-,-,-,-,-,-
3843,413,interrupt,-,100,13,180,20,9.8,6.5,0,10.9,-,-,-
3844,413,interrupt,-,123,7,234,101,9.8,5.8,0,10.9,-,-,-
3845,413,interrupt,-,129,6,360,234,9.8,5.2,0,10.9,-,-,-
3846,413,interrupt,-,132,19,160,36,9.8,3.3,0,10.9,-,-,-
3847,413,interrupt,-,150,5,250,157,9.8,2.8,0,10.9,-,-,-
3848,413,interrupt,-,188,6,884,835,9.8,2.2,0,10.9,-,-,-
3849,413,interrupt,-,227,5,168,159,9.8,1.7,0,10.9,-,-,-
3850,413,interrupt,-,231,4,55,47,9.8,1.3,0,10.9,-,-,-
3851,413,interrupt,-,238,13,99,96,9.8,0.0,0,10.9,-,-,-
3852,413,deploy,2,132,19,160,36,9.8,1.9,0,10.9,1599.8,1599.8,5
3853,413,interrupt,-,132,19,160,36,9.8,0.0,0,10.9,-,-,-
3854,413,deploy,2,100,13,180,20,9.8,1.3,0,10.9,1226.8,1226.8,4
3855,413,deploy,2,123,7,234,101,9.8,2.0,0,10.9,1713.4,856.7,5
3856,413,deploy,2,129,6,360,234,9.8,2.6,0,10.9,2290.5,763.5,7
3857,413,deploy,2,132,19,160,36,9.8,4.5,0,10.9,3932.3,983.1,12
3858,413,deploy,2,150,5,250,157,9.8,5.0,0,10.9,4481.6,896.3,14
3859,413,deploy,2,188,6,884,835,9.8,5.6,0,10.9,4897.3,816.2,15
3860,413,deploy,2,227,5,168,159,9.8,6.1,0,10.9,5241.5,748.8,16
3861,413,deploy,2,231,4,55,47,9.8,6.5,0,10.9,5557.9,694.7,17
3862,413,deploy,2,238,13,99,96,9.8,7.8,0,10.9,6579.6,731.1,20
3863,413,remap_failed,-,-,-,-,-,9.8,7.8,0,10.9,6579.6,731.1,20
3864,413,drop,-,239,20,139,139,7.8,7.8,0,10.9,6579.6,731.1,20
3865,416,create,5,240,20,68,68,9.8,7.8,0,10.9,6579.6,731.1,20
3866,416,remap,-,-,-,-,-,-,-,-,-,-,-,-
3867,416,interrupt,-,100,13,180,17,9.8,6.5,0,10.9,-,-,-
3868,416,interrupt,-,123,7,234,98,9.8,5.8,0,10.9,-,-,-
3869,416,interrupt,-,129,6,360,231,9.8,5.2,0,10.9,-,-,-
3870,416,interrupt,-,132,19,160,33,9.8,3.3,0,10.9,-,-,-
3871,416,interrupt,-,150,5,250,154,9.8,2.8,0,10.9,-,-,-
3872,416,interrupt,-,188,6,884,832,9.8,2.2,0,10.9,-,-,-
3873,416,interrupt,-,227,5,168,156,9.8,1.7,0,10.9,-,-,-
3874,416,interrupt,-,231,4,55,44,9.8,1.3,0,10.9,-,-,-
3875,416,interrupt,-,238,13,99,93,9.8,0.0,0,10.9,-,-,-
3876,416,deploy,2,132,19,160,33,9.8,1.9,0,10.9,1599.8,1599.8,5
3877,416,interrupt,-,132,19,160,33,9.8,0.0,0,10.9,-,-,-
3878,416,deploy,2,100,13,180,17,9.8,1.3,0,10.9,1226.8,1226.8,4
3879,416,deploy,2,123,7,234,98,9.8,2.0,0,10.9,1713.4,856.7,5
3880,416,deploy,2,129,6,360,231,9.8,2.6,0,10.9,2290.5,763.5,7
3881,416,deploy,2,132,19,160,33,9.8,4.5,0,10.9,3932.3,983.1,12
3882,416,deploy,2,150,5,250,154,9.8,5.0,0,10.9,4481.6,896.3,14
3883,416,deploy,2,188,6,884,832,9.8,5.6,0,10.9,4897.3,816.2,15
3884,416,deploy,2,227,5,168,156,9.8,6.1,0,10.9,5241.5,748.8,16
3885,416,deploy,2,231,4,55,44,9.8,6.5,0,10.9,5557.9,694.7,17
3886,416,deploy,2,238,13,99,93,9.8,7.8,0,10.9,6579.6,731.1,20
3887,416,remap_failed,-,-,-,-,-,9.8,7.8,0,10.9,6579.6,731.1,20
3888,416,drop,-,240,20,68,68,7.8,7.8,0,10.8,6579.6,731.1,20
3889,418,create,7,241,19,24,24,9.7,7.8,0,10.8,6579.6,731.1,20
3890,418,remap,-,-,-,-,-,-,-,-,-,-,-,-
3891,418,interrupt,-,100,13,180,15,9.7,6.5,0,10.8,-,-,-
3892,418,interrupt,-,123,7,234,96,9.7,5.8,0,10.8,-,-,-
3893,418,interrupt,-,129,6,360,229,9.7,5.2,0,10.8,-,-,-
3894,418,interrupt,-,132,19,160,31,9.7,3.3,0,10.8,-,-,-
3895,418,interrupt,-,150,5,250,152,9.7,2.8,0,10.8,-,-,-
3896,418,interrupt,-,188,6,884,830,9.7,2.2,0,10.8,-,-,-
3897,418,interrupt,-,227,5,168,154,9.7,1.7,0,10.8,-,-,-
3898,418,interrupt,-,231,4,55,42,9.7,1.3,0,10.8,-,-,-
3899,418,interrupt,-,238,13,99,91,9.7,0.0,0,10.8,-,-,-
3900,418,deploy,2,132,19,160,31,9.7,1.9,0,10.8,1599.8,1599.8,5
3901,418,interrupt,-,132,19,160,31,9.7,0.0,0,10.8,-,-,-
3902,418,deploy,2,100,13,180,15,9.7,1.3,0,10.8,1226.8,1226.8,4
3903,418,deploy,2,123,7,234,96,9.7,2.0,0,10.8,1713.4,856.7,5
3904,418,deploy,2,129,6,360,229,9.7,2.6,0,10.8,2290.5,763.5,7
3905,418,deploy,2,132,19,160,31,9.7,4.5,0,10.8,3932.3,983.1,12
3906,418,deploy,2,150,5,250,152,9.7,5.0,0,10.8,4481.6,896.3,14
3907,418,deploy,2,188,6,884,830,9.7,5.6,0,10.8,4897.3,816.2,15
3908,418,deploy,2,227,5,168,154,9.7,6.1,0,10.8,5241.5,748.8,16
3909,418,deploy,2,231,4,55,42,9.7,6.5,0,10.8,5557.9,694.7,17
3910,418,deploy,2,238,13,99,91,9.7,7.8,0,10.8,6579.6,731.1,20
3911,418,remap_failed,-,-,-,-,-,9.7,7.8,0,10.8,6579.6,731.1,20
3912,418,drop,-,241,19,24,24,7.8,7.8,0,10.8,6579.6,731.1,20
3913,419,create,10,242,12,297,297,9.0,7.8,0,10.8,6579.6,731.1,20
3914,419,remap,-,-,-,-,-,-,-,-,-,-,-,-
3915,419,interrupt,-,100,13,180,14,9.0,6.5,0,10.8,-,-,-
3916,419,interrupt,-,123,7,234,95,9.0,5.8,0,10.8,-,-,-
3917,419,interrupt,-,129,6,360,228,9.0,5.2,0,10.8,-,-,-
3918,419,interrupt,-,132,19,160,30,9.0,3.3,0,10.8,-,-,-
3919,419,interrupt,-,150,5,250,151,9.0,2.8,0,10.8,-,-,-
3920,419,interrupt,-,188,6,884,829,9.0,2.2,0,10.8,-,-,-
3921,419,interrupt,-,227,5,168,153,9.0,1.7,0,10.8,-,-,-
3922,419,interrupt,-,231,4,55,41,9.0,1.3,0,10.8,-,-,-
3923,419,interrupt,-,238,13,99,90,9.0,0.0,0,10.8,-,-,-
